ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-07-23,113.45080837227205,-5.612939061637192,187.8990511144339,113.45080837227205,113.45080837227205,-22.749080798038047,-22.749080798038047,-22.749080798038047,4.1179678885387805,4.1179678885387805,4.1179678885387805,-26.867048686576826,-26.867048686576826,-26.867048686576826,0.0,0.0,0.0,90.701727574234
2025-07-24,113.28385423393556,8.749283139077995,203.85833869746853,113.28385423393556,113.28385423393556,-6.022880986378809,-6.022880986378809,-6.022880986378809,21.419017757168906,21.419017757168906,21.419017757168906,-27.441898743547714,-27.441898743547714,-27.441898743547714,0.0,0.0,0.0,107.26097324755675
2025-07-25,113.11690009559905,-11.399815597405413,192.32639775689222,113.11687514564018,113.11691927952613,-23.947350620523043,-23.947350620523043,-23.947350620523043,3.8554596212060344,3.8554596212060344,3.8554596212060344,-27.802810241729077,-27.802810241729077,-27.802810241729077,0.0,0.0,0.0,89.16954947507601
2025-07-26,112.94994595726254,-58.468457060210845,135.62514439542736,112.94988810792844,112.95001843215395,-73.88503872231831,-73.88503872231831,-73.88503872231831,-45.93341723907996,-45.93341723907996,-45.93341723907996,-27.95162148323834,-27.95162148323834,-27.95162148323834,0.0,0.0,0.0,39.06490723494423
2025-07-27,112.78299181892605,-42.00297478255887,167.08756272925206,112.7828876636075,112.78311214574768,-51.57747626521576,-51.57747626521576,-51.57747626521576,-23.68073878690655,-23.68073878690655,-23.68073878690655,-27.896737478309213,-27.896737478309213,-27.896737478309213,0.0,0.0,0.0,61.20551555371029
2025-07-28,112.61603768058956,1.0790101330511863,216.4725501278289,112.61588102819269,112.61622184828023,-2.2518341804378785,-2.2518341804378785,-2.2518341804378785,25.40124029922569,25.40124029922569,25.40124029922569,-27.653074479663573,-27.653074479663573,-27.653074479663573,0.0,0.0,0.0,110.36420350015167
2025-07-29,112.44908354225306,-5.024637108511817,197.75047616617437,112.44887100316309,112.44933871122039,-12.421343297042998,-12.421343297042998,-12.421343297042998,14.820470459611315,14.820470459611315,14.820470459611315,-27.241813756654313,-27.241813756654313,-27.241813756654313,0.0,0.0,0.0,100.02774024521007
2025-07-30,112.28212940391656,-13.606972528884413,185.72113975945118,112.28186051909796,112.28243487072767,-22.571996693258225,-22.571996693258225,-22.571996693258225,4.117967888555693,4.117967888555693,4.117967888555693,-26.689964581813918,-26.689964581813918,-26.689964581813918,0.0,0.0,0.0,89.71013271065833
2025-07-31,112.11517526558005,-1.6883182710064617,210.75737296150115,112.11484512649028,112.11555268301983,-4.610724391342439,-4.610724391342439,-4.610724391342439,21.419017757179194,21.419017757179194,21.419017757179194,-26.029742148521635,-26.029742148521635,-26.029742148521635,0.0,0.0,0.0,107.5044508742376
2025-08-01,111.94822112724356,-4.136823586211681,191.6870714920556,111.94779806797739,111.94870748785117,-21.442312285064318,-21.442312285064318,-21.442312285064318,3.855459621173031,3.855459621173031,3.855459621173031,-25.29777190623735,-25.29777190623735,-25.29777190623735,0.0,0.0,0.0,90.50590884217924
2025-08-02,111.78126698890705,-60.44343473685848,141.1320005076028,111.78078437135255,111.78186080681883,-70.46755464664547,-70.46755464664547,-70.46755464664547,-45.93341723909417,-45.93341723909417,-45.93341723909417,-24.5341374075513,-24.5341374075513,-24.5341374075513,0.0,0.0,0.0,41.31371234226158
2025-08-03,111.61431285057054,-38.49185813192396,166.05216438217124,111.61373982790656,111.61503780660759,-47.4620328212768,-47.4620328212768,-47.4620328212768,-23.680738786857013,-23.680738786857013,-23.680738786857013,-23.781294034419787,-23.781294034419787,-23.781294034419787,0.0,0.0,0.0,64.15228002929373
2025-08-04,111.44735871223405,14.156427978205313,220.37331947479183,111.44666832196803,111.44820403401548,2.318364563686973,2.318364563686973,2.318364563686973,25.401240299234296,25.401240299234296,25.401240299234296,-23.082875735547322,-23.082875735547322,-23.082875735547322,0.0,0.0,0.0,113.76572327592102
2025-08-05,111.28040457389756,-0.17484128916193142,208.07811683313514,111.27959590578214,111.28141839235218,-7.661955543976461,-7.661955543976461,-7.661955543976461,14.820470459588721,14.820470459588721,14.820470459588721,-22.482426003565184,-22.482426003565184,-22.482426003565184,0.0,0.0,0.0,103.6184490299211
2025-08-06,111.11345043556106,-9.138045069268859,186.44715043053193,111.11244915134685,111.11459895741731,-17.90411971592282,-17.90411971592282,-17.90411971592282,4.117967888560215,4.117967888560215,4.117967888560215,-22.022087604483037,-22.022087604483037,-22.022087604483037,0.0,0.0,0.0,93.20933071963825
2025-08-07,110.94649629722456,8.808236702400608,217.46456904748723,110.94536045301379,110.947768623148,-0.32227016356742244,-0.32227016356742244,-0.32227016356742244,21.41901775718755,21.41901775718755,21.41901775718755,-21.741287920754974,-21.741287920754974,-21.741287920754974,0.0,0.0,0.0,110.62422613365713
2025-08-08,110.77954215888806,-9.281986813300529,195.67460580074805,110.77828223622923,110.78096478189624,-17.81999846489922,-17.81999846489922,-17.81999846489922,3.8554596213409122,3.8554596213409122,3.8554596213409122,-21.675458086240134,-21.675458086240134,-21.675458086240134,0.0,0.0,0.0,92.95954369398885
2025-08-09,110.61258802055156,-56.90632798924089,143.6021660648294,110.6111322739294,110.61417443902108,-67.78824154596558,-67.78824154596558,-67.78824154596558,-45.93341723910838,-45.93341723910838,-45.93341723910838,-21.854824306857196,-21.854824306857196,-21.854824306857196,0.0,0.0,0.0,42.82434647458598
2025-08-10,110.44563388221506,-37.6772840282756,157.23815641011174,110.44408296445057,110.44732916866487,-45.984047628010536,-45.984047628010536,-45.984047628010536,-23.68073878683039,-23.68073878683039,-23.68073878683039,-22.303308841180147,-22.303308841180147,-22.303308841180147,0.0,0.0,0.0,64.46158625420452
2025-08-11,110.27867974387857,14.449435846750676,218.82112108096018,110.27695920017132,110.28048227970379,2.363664244537038,2.363664244537038,2.363664244537038,25.401240299264945,25.401240299264945,25.401240299264945,-23.037576054727907,-23.037576054727907,-23.037576054727907,0.0,0.0,0.0,112.6423439884156
2025-08-12,110.11172560554208,7.025792138783972,207.24219345853612,110.109864177198,110.1136965357299,-9.245785335699084,-9.245785335699084,-9.245785335699084,14.820470459574542,14.820470459574542,14.820470459574542,-24.066255795273626,-24.066255795273626,-24.066255795273626,0.0,0.0,0.0,100.865940269843
2025-08-13,109.94477146720557,-12.621688457315551,186.9823974525891,109.94273246502193,109.94687465811988,-21.271404238768564,-21.271404238768564,-21.271404238768564,4.117967888526396,4.117967888526396,4.117967888526396,-25.389372127294966,-25.389372127294966,-25.389372127294966,0.0,0.0,0.0,88.673367228437
2025-08-14,109.77781732886906,6.3927085910868495,213.90020167879317,109.77559356435992,109.78003834081105,-5.578982554202514,-5.578982554202514,-5.578982554202514,21.419017757195903,21.419017757195903,21.419017757195903,-26.998000311398414,-26.998000311398414,-26.998000311398414,0.0,0.0,0.0,104.19883477466655
2025-08-15,109.61086319053257,-14.33902713460185,178.52281906640076,109.60844266307268,109.61321483342986,-25.018709328171678,-25.018709328171678,-25.018709328171678,3.8554596213079106,3.8554596213079106,3.8554596213079106,-28.874168949479586,-28.874168949479586,-28.874168949479586,0.0,0.0,0.0,84.59215386236089
2025-08-16,109.44390905219608,-67.00403727376185,124.78505216041401,109.44131796260628,109.44638518876756,-76.92443483165717,-76.92443483165717,-76.92443483165717,-45.93341723903227,-45.93341723903227,-45.93341723903227,-30.99101759262489,-30.99101759262489,-30.99101759262489,0.0,0.0,0.0,32.51947422053891
2025-08-17,109.27695491385958,-40.487783208343984,154.15355496900014,109.27419908537861,109.27959755981392,-56.99395179492986,-56.99395179492986,-56.99395179492986,-23.680738786780854,-23.680738786780854,-23.680738786780854,-33.313213008149006,-33.313213008149006,-33.313213008149006,0.0,0.0,0.0,52.28300311892972
2025-08-18,109.11000077552308,-0.7922550298440212,205.04840597534005,109.10708548892472,109.11286456975076,-10.396379621773214,-10.396379621773214,-10.396379621773214,25.401240299273542,25.401240299273542,25.401240299273542,-35.79761992104676,-35.79761992104676,-35.79761992104676,0.0,0.0,0.0,98.71362115374987
2025-08-19,108.94304663718657,-16.55178944684369,184.86108883799164,108.93995026324437,108.94614417538465,-23.5737441347154,-23.5737441347154,-23.5737441347154,14.820470459665822,14.820470459665822,14.820470459665822,-38.39421459438122,-38.39421459438122,-38.39421459438122,0.0,0.0,0.0,85.36930250247117
2025-08-20,108.77609249885008,-26.90586541041403,171.67315639051168,108.77281231923232,108.77935034168351,-36.929254422168086,-36.929254422168086,-36.929254422168086,4.1179678885309166,4.1179678885309166,4.1179678885309166,-41.047222310699006,-41.047222310699006,-41.047222310699006,0.0,0.0,0.0,71.84683807668199
2025-08-21,108.60913836051358,-8.029465054683174,188.79252130789453,108.60567783279849,108.61259825357304,-22.27743512005065,-22.27743512005065,-22.27743512005065,21.41901775720619,21.41901775720619,21.41901775720619,-43.69645287725684,-43.69645287725684,-43.69645287725684,0.0,0.0,0.0,86.33170324046293
2025-08-22,108.4421842221771,-40.41787210801884,160.35249125949133,108.43851989216921,108.44578494852504,-42.423342294962175,-42.423342294962175,-42.423342294962175,3.855459621263152,3.855459621263152,3.855459621263152,-46.278801916225326,-46.278801916225326,-46.278801916225326,0.0,0.0,0.0,66.01884192721494
2025-08-23,108.27523008384058,-89.35461720739372,113.86754127584086,108.27139672105646,108.27902855390823,-94.66329735216463,-94.66329735216463,-94.66329735216463,-45.933417239046484,-45.933417239046484,-45.933417239046484,-48.72988011311815,-48.72988011311815,-48.72988011311815,0.0,0.0,0.0,13.61193273167595
2025-08-24,108.1082759455041,-60.465772643157536,142.54931453576606,108.10429969832173,108.11231621411848,-74.66646675028848,-74.66646675028848,-74.66646675028848,-23.680738786966856,-23.680738786966856,-23.680738786966856,-50.98572796332162,-50.98572796332162,-50.98572796332162,0.0,0.0,0.0,33.441809195215626
2025-08-25,107.94132180716758,-20.105394096944224,180.71096697415348,107.93720399404386,107.94563930005907,-27.583329734919342,-27.583329734919342,-27.583329734919342,25.401240299282147,25.401240299282147,25.401240299282147,-52.98457003420149,-52.98457003420149,-52.98457003420149,0.0,0.0,0.0,80.35799207224824
2025-08-26,107.77436766883108,-30.605188080508437,171.85259770962136,107.7700068907339,107.7789712059103,-39.84809001466059,-39.84809001466059,-39.84809001466059,14.820470459643236,14.820470459643236,14.820470459643236,-54.66856047430383,-54.66856047430383,-54.66856047430383,0.0,0.0,0.0,67.92627765417049
2025-08-27,107.6074135304946,-40.3789938335194,154.67638881893956,107.6028780023467,107.61221420750395,-51.86750265628924,-51.86750265628924,-51.86750265628924,4.11796788853957,4.11796788853957,4.11796788853957,-55.98547054482881,-55.98547054482881,-55.98547054482881,0.0,0.0,0.0,55.73991087420536
2025-08-28,107.44045939215808,-22.252106241926256,172.9542755280271,107.43567196431651,107.44543762166936,-35.47125162101278,-35.47125162101278,-35.47125162101278,21.419017757214547,21.419017757214547,21.419017757214547,-56.89026937822733,-56.89026937822733,-56.89026937822733,0.0,0.0,0.0,71.96920777114529
2025-08-29,107.2735052538216,-51.49142398178766,150.3534782256029,107.26857746345325,107.27865414800085,-53.491091379216144,-53.491091379216144,-53.491091379216144,3.8554596212301497,3.8554596212301497,3.8554596212301497,-57.34655100044629,-57.34655100044629,-57.34655100044629,0.0,0.0,0.0,53.78241387460545
2025-08-30,107.1065511154851,-97.37731362656656,108.44255491724337,107.10144880515506,107.11192293467892,-103.26118110373714,-103.26118110373714,-103.26118110373714,-45.93341723906069,-45.93341723906069,-45.93341723906069,-57.327763864676456,-57.327763864676456,-57.327763864676456,0.0,0.0,0.0,3.84537001174796
2025-08-31,106.93959697714861,-76.42982329070345,129.064190632447,106.93424360978891,106.94520996016591,-80.49894245677072,-80.49894245677072,-80.49894245677072,-23.680738786917324,-23.680738786917324,-23.680738786917324,-56.81820366985339,-56.81820366985339,-56.81820366985339,0.0,0.0,0.0,26.44065452037789
2025-09-01,106.7726428388121,-23.042095553528515,176.66272483993524,106.7670667778828,106.77852922386576,-30.412495676314474,-30.412495676314474,-30.412495676314474,25.401240299312803,25.401240299312803,25.401240299312803,-55.813735975627274,-55.813735975627274,-55.813735975627274,0.0,0.0,0.0,76.36014716249763
2025-09-02,106.6056887004756,-33.72595746069955,164.4926416657356,106.59992891423391,106.61180710773121,-39.501751475387124,-39.501751475387124,-39.501751475387124,14.820470459612231,14.820470459612231,14.820470459612231,-54.32222193499936,-54.32222193499936,-54.32222193499936,0.0,0.0,0.0,67.10393722508847
2025-09-03,106.4387345621391,-46.065242012206724,151.46743746047696,106.43263818786033,106.44508203086899,-48.245660286347636,-48.245660286347636,-48.245660286347636,4.117967888548221,4.117967888548221,4.117967888548221,-52.36362817489585,-52.36362817489585,-52.36362817489585,0.0,0.0,0.0,58.19307427579147
2025-09-04,106.27178042380261,-17.233736230438943,175.35900659710913,106.26547582466422,106.27841342213323,-28.55079250263937,-28.55079250263937,-28.55079250263937,21.419017757173744,21.419017757173744,21.419017757173744,-49.969810259813116,-49.969810259813116,-49.969810259813116,0.0,0.0,0.0,77.72098792116324
2025-09-05,106.10482628546612,-39.91503942144202,161.88555870138882,106.09828417022423,106.11178545102116,-43.328508427849364,-43.328508427849364,-43.328508427849364,3.855459621197146,3.855459621197146,3.855459621197146,-47.183968049046506,-47.183968049046506,-47.183968049046506,0.0,0.0,0.0,62.77631785761675
2025-09-06,105.93787214712961,-80.08970158452257,112.78517340423569,105.93110627425928,105.94512388730017,-89.99319760113713,-89.99319760113713,-89.99319760113713,-45.93341723908452,-45.93341723908452,-45.93341723908452,-44.059780362052585,-44.059780362052585,-44.059780362052585,0.0,0.0,0.0,15.944674545992484
2025-09-07,105.7709180087931,-57.49044161973234,139.5975145834127,105.76391126345803,105.77844173591602,-64.34097422846114,-64.34097422846114,-64.34097422846114,-23.680738786879246,-23.680738786879246,-23.680738786879246,-40.66023544158188,-40.66023544158188,-40.66023544158188,0.0,0.0,0.0,41.42994378033197
2025-09-08,105.60396387045661,-6.068963437267577,192.81681617785583,105.59674349658981,105.61168092166433,-11.654942198794421,-11.654942198794421,-11.654942198794421,25.401240299321397,25.401240299321397,25.401240299321397,-37.056182498115824,-37.056182498115824,-37.056182498115824,0.0,0.0,0.0,93.9490216716622
2025-09-09,105.43700973212012,-16.976613241207986,183.09560896527438,105.42954453907907,105.44500064175493,-18.504167413265165,-18.504167413265165,-18.504167413265165,14.820470459711924,14.820470459711924,14.820470459711924,-33.32463787297709,-33.32463787297709,-33.32463787297709,0.0,0.0,0.0,86.93284231885495
2025-09-10,105.27005559378362,-17.370684712968796,184.21329682685564,105.26238457559091,105.27831534668536,-25.428918944567588,-25.428918944567588,-25.428918944567588,4.11796788855687,4.11796788855687,4.11796788855687,-29.546886833124457,-29.546886833124457,-29.546886833124457,0.0,0.0,0.0,79.84113664921604
2025-09-11,105.10310145544712,-0.2997002800573101,199.9747700029789,105.0951910250232,105.11165579472278,-4.387410723366419,-4.387410723366419,-4.387410723366419,21.419017757182097,21.419017757182097,21.419017757182097,-25.80642848054852,-25.80642848054852,-25.80642848054852,0.0,0.0,0.0,100.7156907320807
2025-09-12,104.93614731711061,-11.360543654778342,183.83651123099,104.9280437634318,104.94513683205965,-18.33135690478215,-18.33135690478215,-18.33135690478215,3.8554596213591497,3.8554596213591497,3.8554596213591497,-22.186816526141303,-22.186816526141303,-22.186816526141303,0.0,0.0,0.0,86.60479041232846
2025-09-13,104.76919317877412,-60.495571952563395,142.93645370038578,104.76087866196154,104.77855418226422,-64.70286981249718,-64.70286981249718,-64.70286981249718,-45.9334172390891,-45.9334172390891,-45.9334172390891,-18.769452573408078,-18.769452573408078,-18.769452573408078,0.0,0.0,0.0,40.06632336627693
2025-09-14,104.60223904043762,-35.61040702995264,168.11373310950648,104.59370710054266,104.61192739097734,-39.31212973436026,-39.31212973436026,-39.31212973436026,-23.68073878684116,-23.68073878684116,-23.68073878684116,-15.6313909475191,-15.6313909475191,-15.6313909475191,0.0,0.0,0.0,65.29010930607737
2025-09-15,104.43528490210113,9.426142262291405,219.53850868632242,104.42663030405018,104.44524299774694,12.5580253976537,12.5580253976537,12.5580253976537,25.401240299246762,25.401240299246762,25.401240299246762,-12.843214901593058,-12.843214901593058,-12.843214901593058,0.0,0.0,0.0,116.99331029975482
2025-09-16,104.26833076376461,8.111660324711298,205.35389984406632,104.25941142475598,104.27846091362493,4.3534272761395245,4.3534272761395245,4.3534272761395245,14.820470459689336,14.820470459689336,14.820470459689336,-10.46704318354981,-10.46704318354981,-10.46704318354981,0.0,0.0,0.0,108.62175803990414
2025-09-17,104.10137662542812,-4.255776928473713,193.87355705262746,104.09215277879514,104.11182938733204,-4.436755565147461,-4.436755565147461,-4.436755565147461,4.117967888561394,4.117967888561394,4.117967888561394,-8.554723453708856,-8.554723453708856,-8.554723453708856,0.0,0.0,0.0,99.66462106028065
2025-09-18,103.93442248709162,19.250293384540743,223.839497360469,103.92490650329289,103.94506158113207,14.272752808941433,14.272752808941433,14.272752808941433,21.419017757191416,21.419017757191416,21.419017757191416,-7.146264948249983,-7.146264948249983,-7.146264948249983,0.0,0.0,0.0,118.20717529603306
2025-09-19,103.76746834875512,5.662571337445414,202.12972355171775,103.75766785362343,103.7783651572085,-2.4130975549112885,-2.4130975549112885,-2.4130975549112885,3.855459621326145,3.855459621326145,3.855459621326145,-6.268557176237433,-6.268557176237433,-6.268557176237433,0.0,0.0,0.0,101.35437079384383
2025-09-20,103.60051421041862,-45.85520748728871,154.42554559910835,103.59033726889834,103.61170791959141,-51.86783169174508,-51.86783169174508,-51.86783169174508,-45.933417239022624,-45.933417239022624,-45.933417239022624,-5.934414452722461,-5.934414452722461,-5.934414452722461,0.0,0.0,0.0,51.73268251867354
2025-09-21,103.43356007208212,-30.09362548686747,169.9703494173451,103.42321024997123,103.44505519532457,-29.82271666669384,-29.82271666669384,-29.82271666669384,-23.680738786803076,-23.680738786803076,-23.680738786803076,-6.141977879890762,-6.141977879890762,-6.141977879890762,0.0,0.0,0.0,73.61084340538828
2025-09-22,103.26660593374562,20.421847202997075,216.96653066902402,103.25590503299466,103.27846114458416,18.526743095865033,18.526743095865033,18.526743095865033,25.40124029925536,25.40124029925536,25.40124029925536,-6.8744972033903275,-6.8744972033903275,-6.8744972033903275,0.0,0.0,0.0,121.79334902961065
2025-09-23,103.09965179540913,7.471332805287757,211.92059918733324,103.08861080058387,103.11174451640657,6.719965428287744,6.719965428287744,6.719965428287744,14.820470459675155,14.820470459675155,14.820470459675155,-8.100505031387412,-8.100505031387412,-8.100505031387412,0.0,0.0,0.0,109.81961722369688
2025-09-24,102.93269765707264,-0.3253411487205747,196.5786784846028,102.92132530013023,102.94501341958991,-5.656417586752851,-5.656417586752851,-5.656417586752851,4.1179678885741735,4.1179678885741735,4.1179678885741735,-9.774385475327025,-9.774385475327025,-9.774385475327025,0.0,0.0,0.0,97.27628007031979
2025-09-25,102.76574351873613,11.235414185893042,210.59091484266867,102.75405378401695,102.77827203005191,9.581689122905171,9.581689122905171,9.581689122905171,21.41901775720074,21.41901775720074,21.41901775720074,-11.837328634295568,-11.837328634295568,-11.837328634295568,0.0,0.0,0.0,112.3474326416413
2025-09-26,102.59878938039962,-5.976412325669012,188.3397821433583,102.5868543059391,102.61153365414714,-10.363192169849471,-10.363192169849471,-10.363192169849471,3.85545962128139,3.85545962128139,3.85545962128139,-14.218651791130863,-14.218651791130863,-14.218651791130863,0.0,0.0,0.0,92.23559721055015
2025-09-27,102.43183524206313,-62.117546136567974,141.3013741741676,102.41970103269315,102.44479553012037,-62.77087524897811,-62.77087524897811,-62.77087524897811,-45.933417239036835,-45.933417239036835,-45.933417239036835,-16.837458009941273,-16.837458009941273,-16.837458009941273,0.0,0.0,0.0,39.66095999308502
2025-09-28,102.26488110372664,-42.776918734011666,163.31887402573264,102.25244975429348,102.27808413739345,-43.28533209276203,-43.28533209276203,-43.28533209276203,-23.680738786753544,-23.680738786753544,-23.680738786753544,-19.604593306008486,-19.604593306008486,-19.604593306008486,0.0,0.0,0.0,58.979549010964604
2025-09-29,102.09792696539016,-0.2382209026056783,204.65029510065602,102.08527800951134,102.11131061109677,2.9763853279206574,2.9763853279206574,2.9763853279206574,25.40124029928601,25.40124029928601,25.40124029928601,-22.424854971365352,-22.424854971365352,-22.424854971365352,0.0,0.0,0.0,105.07431229331081
2025-09-30,101.93097282705364,-5.347112855269592,191.7591889119543,101.91805905230436,101.94456815158495,-10.378925769410793,-10.378925769410793,-10.378925769410793,14.820470459660974,14.820470459660974,14.820470459660974,-25.199396229071766,-25.199396229071766,-25.199396229071766,0.0,0.0,0.0,91.55204705764284
2025-10-01,101.76401868871713,-20.14576932982638,176.9590751151373,101.75086282547055,101.77782067046518,-23.710298485100374,-23.710298485100374,-23.710298485100374,4.117967888536229,4.117967888536229,4.117967888536229,-27.828266373636602,-27.828266373636602,-27.828266373636602,0.0,0.0,0.0,78.05372020361676
2025-10-02,101.59706455038065,-7.371294796269551,200.3438678573871,101.58347671345615,101.6110990588207,-8.794003359259305,-8.794003359259305,-8.794003359259305,21.41901775721006,21.41901775721006,21.41901775721006,-30.213021116469367,-30.213021116469367,-30.213021116469367,0.0,0.0,0.0,92.80306119112134
2025-10-03,101.43011041204416,-25.454288647651822,172.41401195705964,101.41655626776992,101.44429811915619,-28.40387550975914,-28.40387550975914,-28.40387550975914,3.8554596212483867,3.8554596212483867,3.8554596212483867,-32.25933513100752,-32.25933513100752,-32.25933513100752,0.0,0.0,0.0,73.02623490228501
2025-10-04,101.26315627370766,-83.55275202509355,114.06000216743145,101.2491111969025,101.27757453278132,-79.81296511650204,-79.81296511650204,-79.81296511650204,-45.93341723906066,-45.93341723906066,-45.93341723906066,-33.87954787744138,-33.87954787744138,-33.87954787744138,0.0,0.0,0.0,21.450191157205623
2025-10-05,101.09620213537116,-57.40673010500645,134.38527374552416,101.08175559450837,101.11078054457211,-58.6758135111316,-58.6758135111316,-58.6758135111316,-23.680738786726927,-23.680738786726927,-23.680738786726927,-34.99507472440468,-34.99507472440468,-34.99507472440468,0.0,0.0,0.0,42.42038862423956
2025-10-06,100.92924799703466,-13.663918343375002,193.91068410840526,100.91448660125678,100.94399119907003,-10.137377870320597,-10.137377870320597,-10.137377870320597,25.40124029921137,25.40124029921137,25.40124029921137,-35.538618169531965,-35.538618169531965,-35.538618169531965,0.0,0.0,0.0,90.79187012671407
2025-10-07,100.76229385869816,-18.93627659174354,178.3848298904257,100.74713601101429,100.77741657038959,-20.63564807355934,-20.63564807355934,-20.63564807355934,14.820470459629968,14.820470459629968,14.820470459629968,-35.45611853318931,-35.45611853318931,-35.45611853318931,0.0,0.0,0.0,80.12664578513882
2025-10-08,100.59533972036166,-32.175717101558256,165.56366631053643,100.57977960639315,100.61108211295551,-30.590421865905054,-30.590421865905054,-30.590421865905054,4.117967888544878,4.117967888544878,4.117967888544878,-34.70838975444993,-34.70838975444993,-34.70838975444993,0.0,0.0,0.0,70.00491785445661
2025-10-09,100.42838558202516,-8.439303406304857,190.5260087600576,100.41253186167263,100.44455313816054,-11.853375941731676,-11.853375941731676,-11.853375941731676,21.41901775716926,21.41901775716926,21.41901775716926,-33.272393698900935,-33.272393698900935,-33.272393698900935,0.0,0.0,0.0,88.57500964029349
2025-10-10,100.26143144368865,-28.457417581886542,180.1739805034918,100.24544142563997,100.27807764829396,-27.286655876828018,-27.286655876828018,-27.286655876828018,3.855459621209505,3.855459621209505,3.855459621209505,-31.142115498037523,-31.142115498037523,-31.142115498037523,0.0,0.0,0.0,72.97477556686063
2025-10-11,100.09447730535216,-72.50935745182959,120.23278021563047,100.07828709361878,100.11139821682535,-74.26242988075886,-74.26242988075886,-74.26242988075886,-45.933417239084484,-45.933417239084484,-45.933417239084484,-28.32901264167436,-28.32901264167436,-28.32901264167436,0.0,0.0,0.0,25.8320474245933
2025-10-12,99.92752316701566,-40.90628168960924,153.7327393072962,99.9110049686938,99.94473348005758,-48.54276035831959,-48.54276035831959,-48.54276035831959,-23.68073878690147,-23.68073878690147,-23.68073878690147,-24.862021571418115,-24.862021571418115,-24.862021571418115,0.0,0.0,0.0,51.384762808696074
2025-10-13,99.76056902867916,2.6301163626506803,197.71232454611783,99.74371784375955,99.77817215649124,4.6141232183413345,4.6141232183413345,4.6141232183413345,25.40124029923099,25.40124029923099,25.40124029923099,-20.787117080889658,-20.787117080889658,-20.787117080889658,0.0,0.0,0.0,104.37469224702049
2025-10-14,99.59361489034266,-10.563503826184192,203.51290646272156,99.57640775132366,99.61144476809534,-1.345961147755961,-1.345961147755961,-1.345961147755961,14.820470459615793,14.820470459615793,14.820470459615793,-16.166431607371752,-16.166431607371752,-16.166431607371752,0.0,0.0,0.0,98.2476537425867
2025-10-15,99.42666075200617,-9.831170974324241,189.2997683922739,99.40892781401259,99.44468384648128,-6.958985294094029,-6.958985294094029,-6.958985294094029,4.1179678885493995,4.1179678885493995,4.1179678885493995,-11.076953182643429,-11.076953182643429,-11.076953182643429,0.0,0.0,0.0,92.46767545791214
2025-10-16,99.25970661366966,12.968763858444376,212.60282881757075,99.24170317956685,99.27809137004446,15.810185677952424,15.810185677952424,15.810185677952424,21.419017757178583,21.419017757178583,21.419017757178583,-5.608832079226159,-5.608832079226159,-5.608832079226159,0.0,0.0,0.0,115.06989229162208
2025-10-17,99.09275247533317,8.881668504168479,195.1655557039139,99.07435344992763,99.11156346532347,3.992122887354601,3.992122887354601,3.992122887354601,3.855459621377387,3.855459621377387,3.855459621377387,0.13666326597721398,0.13666326597721398,0.13666326597721398,0.0,0.0,0.0,103.08487536268777
2025-10-18,98.92579833699666,-35.63638245383108,164.5776727300581,98.90687145844242,98.94489392256698,-39.88392630405487,-39.88392630405487,-39.88392630405487,-45.93341723908908,-45.93341723908908,-45.93341723908908,6.04949093503421,6.04949093503421,6.04949093503421,0.0,0.0,0.0,59.0418720329418
2025-10-19,98.75884419866017,-11.366271842448873,190.75329242503284,98.7397290033466,98.77825683758073,-11.667316337413459,-11.667316337413459,-11.667316337413459,-23.68073878686339,-23.68073878686339,-23.68073878686339,12.013422449449934,12.013422449449934,12.013422449449934,0.0,0.0,0.0,87.09152786124672
2025-10-20,98.59189006032368,40.40537892368818,244.04258153234778,98.57256513925167,98.61148625351134,43.31004711034473,43.31004711034473,43.31004711034473,25.401240299239596,25.401240299239596,25.401240299239596,17.908806811105134,17.908806811105134,17.908806811105134,0.0,0.0,0.0,141.90193717066842
2025-10-21,98.42493592198717,34.97995821593416,233.48876408490986,98.40528104757756,98.4447778683052,38.4359119613798,38.4359119613798,38.4359119613798,14.820470459593198,14.820470459593198,14.820470459593198,23.615441501786602,23.615441501786602,23.615441501786602,0.0,0.0,0.0,136.86084788336697
2025-10-22,98.25798178365068,27.5331590469,234.0029687991438,98.23787119336015,98.27821342325994,33.13344496748567,33.13344496748567,33.13344496748567,4.117967888553921,4.117967888553921,4.117967888553921,29.015477078931752,29.015477078931752,29.015477078931752,0.0,0.0,0.0,131.39142675113635
2025-10-23,98.09102764531417,55.72310342205244,261.94037501016504,98.07065347983524,98.11142241796684,55.41529850550061,55.41529850550061,55.41529850550061,21.419017757186932,21.419017757186932,21.419017757186932,33.99628074831367,33.99628074831367,33.99628074831367,0.0,0.0,0.0,153.50632615081477
2025-10-24,97.92407350697768,42.501623169460835,236.55384198858104,97.9033878355554,97.94481731032745,42.3086446423805,42.3086446423805,42.3086446423805,3.8554596213385093,3.8554596213385093,3.8554596213385093,38.45318502104199,38.45318502104199,38.45318502104199,0.0,0.0,0.0,140.23271814935816
