Код клиента,Общая выручка,Общая прибыль,Количество заказов,Последняя покупка,Средняя прибыль на заказ,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Кумулятивная прибыль,Процент кумулятивной прибыли,ABC,CV,XYZ
5742490.0,262.41,35.030000000000015,4,2025-03-12 12:33:40,8.757500000000004,131,4,35.030000000000015,2,3,3,8,Лояльные,48463.64000000002,0.9224726272144775,C,1.093867833209998,Z
156481626.0,143.56,34.8,1,2024-12-02 11:44:24,34.8,231,1,34.8,1,2,3,6,Риск ухода,48498.440000000024,0.9231350216905644,C,0.0,
9696861.0,525.01,34.62999999999999,11,2025-07-21 13:10:50,3.148181818181817,0,11,34.62999999999999,4,4,3,11,Чемпионы,48533.07000000002,0.9237941803315669,C,1.44782210051851,Z
155783979.0,141.97,34.56,5,2025-01-25 12:48:19,6.912000000000001,177,5,34.56,2,3,3,8,Лояльные,48567.63000000002,0.9244520065698877,C,0.0712017244944791,X
7289244.0,200.60999999999999,34.48999999999999,4,2025-06-23 23:04:05,8.622499999999997,27,4,34.48999999999999,3,3,3,9,Лояльные,48602.12000000002,0.9251085004055266,C,0.0,
8773201.0,298.54,34.02000000000001,5,2025-06-29 14:47:05,6.804000000000002,22,5,34.02000000000001,4,3,3,10,Чемпионы,48636.140000000014,0.9257560481088736,C,1.7320508075688774,Z
156194348.0,61.44,33.839999999999996,1,2024-10-18 23:52:06,33.839999999999996,275,1,33.839999999999996,1,2,3,6,Риск ухода,48669.98000000001,0.9264001696338959,C,0.0,
7680899.0,239.48000000000002,33.629999999999995,6,2025-07-09 10:33:01,5.6049999999999995,12,6,33.629999999999995,4,3,3,10,Чемпионы,48703.61000000001,0.927040293950873,C,1.0831327572105343,Z
156009184.0,453.84,33.599999999999966,1,2024-07-25 19:37:50,33.599999999999966,360,1,33.599999999999966,1,2,3,6,Риск ухода,48737.21000000001,0.9276798472381292,C,0.0,
3039555.0,154.77,33.39,4,2025-05-07 18:17:33,8.3475,75,4,33.39,2,3,3,8,Лояльные,48770.600000000006,0.9283154033173402,C,0.4332855568456651,Y
7289262.0,155.41,33.31999999999999,4,2025-03-14 06:15:09,8.329999999999998,129,4,33.31999999999999,2,3,3,8,Лояльные,48803.920000000006,0.9289496269938694,C,0.06281620865282636,X
9026661.0,340.90999999999997,33.3,7,2025-04-18 14:23:22,4.757142857142857,94,7,33.3,2,3,3,8,Лояльные,48837.22000000001,0.929583469983918,C,0.4195924923797656,Y
155240459.0,232.8,33.269999999999996,4,2025-06-05 06:53:17,8.317499999999999,46,4,33.269999999999996,3,3,3,9,Лояльные,48870.490000000005,0.930216741944246,C,0.31362644786473204,Y
6119101.0,305.13,33.13000000000001,4,2025-06-26 21:48:59,8.282500000000002,24,4,33.13000000000001,4,3,3,10,Чемпионы,48903.62,0.9308473490992102,C,0.9108039529926771,Z
6897583.0,274.96000000000004,32.98000000000002,2,2025-04-10 17:33:08,16.49000000000001,102,2,32.98000000000002,2,2,3,7,Лояльные,48936.600000000006,0.9314751011055707,C,1.4142135623730951,Z
156752969.0,145.32,32.64,2,2025-03-02 18:40:03,16.32,141,2,32.64,2,2,3,7,Лояльные,48969.240000000005,0.9320963814417627,C,0.0,
4890504.0,256.97,32.530000000000015,3,2025-06-01 09:28:44,10.843333333333339,50,3,32.530000000000015,3,2,3,8,Лояльные,49001.770000000004,0.9327155680023116,C,1.1190615638644144,Z
8362205.0,404.19,32.239999999999995,12,2025-07-12 11:14:20,2.686666666666666,9,12,32.239999999999995,4,4,3,11,Чемпионы,49034.01,0.9333292346088933,C,0.9408555158537064,Z
6635292.0,161.7,32.04,9,2024-12-11 14:16:46,3.56,222,9,32.04,1,3,3,7,Лояльные,49066.05,0.9339390943506698,C,0.46345950077769943,Y
7821658.0,131.14,32.019999999999996,6,2025-01-05 18:08:35,5.336666666666666,197,6,32.019999999999996,1,3,3,7,Лояльные,49098.07,0.9345485734059658,C,0.47434895877223715,Y
157379139.0,462.94000000000005,31.900000000000016,5,2025-07-11 05:20:04,6.3800000000000034,10,5,31.900000000000016,4,3,3,10,Чемпионы,49129.97,0.9351557683423788,C,0.0,
155926216.0,213.06,31.44,3,2024-11-09 14:20:56,10.48,254,3,31.44,1,2,3,6,Риск ухода,49161.41,0.9357542074897401,C,1.3224516136694973,Z
6593087.0,676.26,31.400000000000006,13,2025-05-02 16:43:06,2.4153846153846157,80,13,31.400000000000006,2,4,3,9,Лояльные,49192.810000000005,0.9363518852641404,C,0.8817349696609852,Z
5653298.0,238.03,31.030000000000005,8,2025-03-31 21:44:16,3.8787500000000006,111,8,31.030000000000005,2,3,3,8,Лояльные,49223.840000000004,0.9369425203386512,C,0.6876982021973416,Z
156434883.0,340.56,30.95999999999998,1,2024-11-18 10:11:21,30.95999999999998,245,1,30.95999999999998,1,2,3,6,Риск ухода,49254.8,0.9375318230104802,C,0.0,
9021729.0,188.86,30.880000000000003,2,2025-03-13 11:48:39,15.440000000000001,130,2,30.880000000000003,2,2,3,7,Лояльные,49285.68,0.9381196029363872,C,0.0,
8208015.0,260.67,30.71,6,2024-12-16 15:40:04,5.118333333333333,217,6,30.71,1,3,2,6,Риск ухода,49316.39,0.9387041470272097,C,0.43425704634250367,Y
155870294.0,133.07,30.709999999999994,3,2025-03-06 00:58:59,10.236666666666665,137,3,30.709999999999994,2,2,2,6,Риск ухода,49347.1,0.9392886911180324,C,0.33847182297109224,Y
7479882.0,162.97,30.610000000000003,4,2025-05-28 15:07:38,7.652500000000001,54,4,30.610000000000003,3,3,2,8,Лояльные,49377.71,0.9398713317764525,C,0.38333883942807356,Y
156149136.0,403.49,30.470000000000027,3,2025-07-04 20:11:59,10.156666666666675,16,3,30.470000000000027,4,2,2,8,Лояльные,49408.18,0.9404513076295091,C,0.9641871729780648,Z
155276276.0,182.07999999999998,29.889999999999993,2,2024-08-12 07:01:14,14.944999999999997,343,2,29.889999999999993,1,2,2,5,Риск ухода,49438.07,0.9410202435746309,C,0.0,
155762172.0,136.82999999999998,29.620000000000005,6,2025-05-13 19:51:06,4.936666666666667,68,6,29.620000000000005,3,3,2,8,Лояльные,49467.69,0.9415840402522658,C,0.36311575021507536,Y
5001985.0,295.98,29.619999999999997,9,2025-07-11 11:48:39,3.291111111111111,10,9,29.619999999999997,4,3,2,9,Лояльные,49497.310000000005,0.9421478369299007,C,1.167604204206245,Z
7720173.0,243.73000000000002,29.590000000000018,6,2025-07-17 07:10:12,4.931666666666669,4,6,29.590000000000018,4,3,2,9,Лояльные,49526.9,0.9427110625778148,C,1.1898616009341836,Z
1377866.0,351.63,29.449999999999974,2,2025-05-13 08:32:51,14.724999999999987,69,2,29.449999999999974,3,2,2,7,Лояльные,49556.35,0.9432716234203652,C,1.355628144848641,Z
156886175.0,232.19,29.150000000000006,4,2025-07-14 21:25:42,7.287500000000001,6,4,29.150000000000006,4,3,2,9,Лояльные,49585.5,0.9438264739657082,C,0.8242706149131694,Z
155583534.0,260.68,28.95999999999999,5,2025-06-20 11:48:36,5.791999999999998,31,5,28.95999999999999,3,3,2,8,Лояльные,49614.46,0.9443777079894862,C,1.2145308482344719,Z
156077948.0,249.1,28.659999999999997,1,2024-12-24 11:40:18,28.659999999999997,209,1,28.659999999999997,1,2,2,5,Риск ухода,49643.12,0.9449232317160567,C,0.0,
7466075.0,213.94,28.600000000000005,9,2025-05-19 18:17:34,3.1777777777777785,63,9,28.600000000000005,3,3,2,8,Лояльные,49671.72,0.9454676133831855,C,0.8331845760262289,Z
157351610.0,351.89,28.270000000000017,5,2025-07-08 23:25:15,5.6540000000000035,12,5,28.270000000000017,4,3,2,9,Лояльные,49699.99,0.9460057137233859,C,1.4142135623730951,Z
10336792.0,666.17,28.18,12,2024-10-17 16:08:41,2.348333333333333,277,12,28.18,1,4,2,7,Лояльные,49728.17,0.9465421009744241,C,0.8983116666599859,Z
4096610.0,197.33999999999997,28.119999999999994,4,2025-06-30 00:34:21,7.0299999999999985,21,4,28.119999999999994,4,3,2,9,Лояльные,49756.29,0.9470773461660208,C,1.1024026062310897,Z
8090775.0,113.64,27.54,2,2024-09-11 14:13:45,13.77,313,2,27.54,1,2,2,5,Риск ухода,49783.83,0.9476015514496827,C,0.0,
4093299.0,495.64,27.400000000000006,4,2025-07-10 22:25:48,6.850000000000001,10,4,27.400000000000006,4,3,2,9,Лояльные,49811.23,0.948123091927981,C,1.7320508075688774,Z
155198342.0,300.16,27.28000000000003,1,2025-05-07 22:01:47,27.28000000000003,74,1,27.28000000000003,2,2,2,6,Риск ухода,49838.51,0.9486423482873962,C,0.0,
156114160.0,325.83,27.239999999999995,3,2024-08-24 08:15:45,9.079999999999998,331,3,27.239999999999995,1,2,2,5,Риск ухода,49865.75,0.9491608432738504,C,0.0,
7132554.0,222.66,27.000000000000007,4,2025-07-14 20:05:56,6.750000000000002,6,4,27.000000000000007,4,3,2,9,Лояльные,49892.75,0.9496747700225385,C,1.2776029223714012,Z
155875231.0,203.41,26.910000000000007,6,2025-05-20 15:57:15,4.485000000000001,62,6,26.910000000000007,3,3,2,8,Лояльные,49919.66,0.9501869836820644,C,1.414213562373095,Z
1615353.0,1035.1399999999999,26.899999999999977,2,2024-10-19 11:57:23,13.449999999999989,275,2,26.899999999999977,1,2,2,5,Риск ухода,49946.560000000005,0.9506990069983501,C,1.4142135623730951,Z
8078693.0,367.0,26.39,11,2025-07-21 15:09:13,2.399090909090909,0,11,26.39,4,4,2,10,Чемпионы,49972.950000000004,0.9512013228093826,C,0.8203924083985996,Z
5598565.0,131.78,26.36,1,2024-08-03 19:08:20,26.36,352,1,26.36,1,2,2,5,Риск ухода,49999.310000000005,0.9517030675906945,C,0.0,
6281795.0,255.51,25.669999999999995,6,2025-04-24 00:18:47,4.278333333333332,88,6,25.669999999999995,2,3,2,7,Лояльные,50024.98,0.9521916786884286,C,0.8861768743740236,Z
8377852.0,139.2,25.590000000000007,4,2025-07-15 07:48:02,6.397500000000002,6,4,25.590000000000007,4,3,2,9,Лояльные,50050.57,0.9526787670402407,C,0.9779414213989109,Z
6826003.0,145.64,25.499999999999996,10,2025-07-15 23:42:25,2.55,5,10,25.499999999999996,4,4,2,10,Чемпионы,50076.07,0.9531641423028906,C,1.042013842952323,Z
6460859.0,287.67,25.29,7,2025-05-24 16:51:13,3.6128571428571425,58,7,25.29,3,3,2,8,Лояльные,50101.36,0.9536455203574951,C,1.0017841001638743,Z
9775964.0,343.0,25.229999999999997,3,2025-06-11 20:48:39,8.409999999999998,39,3,25.229999999999997,3,2,2,7,Лояльные,50126.590000000004,0.9541257563526582,C,0.23598252467660452,X
155601492.0,211.51999999999998,24.84,4,2024-08-24 10:47:27,6.21,331,4,24.84,1,3,2,6,Риск ухода,50151.43,0.9545985689614511,C,0.0,
156041238.0,171.71,24.71999999999999,8,2025-07-19 07:17:25,3.089999999999999,2,8,24.71999999999999,4,3,2,9,Лояльные,50176.15,0.9550690974513611,C,1.3917625844890589,Z
156309658.0,210.21,24.180000000000007,1,2024-10-15 12:18:43,24.180000000000007,279,1,24.180000000000007,1,2,2,5,Риск ухода,50200.33,0.9555293474062975,C,0.0,
156578822.0,108.46000000000001,24.08000000000001,4,2025-02-06 23:44:32,6.020000000000002,164,4,24.08000000000001,2,3,2,7,Лояльные,50224.41,0.9559876939288311,C,0.9443751695581135,Z
7431367.0,117.22999999999999,23.809999999999995,2,2025-04-03 17:19:52,11.904999999999998,109,2,23.809999999999995,2,2,2,6,Риск ухода,50248.22,0.9564409011838779,C,0.23223750646277982,X
155809066.0,169.34,23.8,6,2025-06-04 15:51:57,3.966666666666667,47,6,23.8,3,3,2,8,Лояльные,50272.020000000004,0.9568939180956845,C,1.0826458448083107,Z
5519429.0,215.39,23.789999999999985,3,2025-07-12 03:50:57,7.929999999999995,9,3,23.789999999999985,4,2,2,8,Лояльные,50295.810000000005,0.9573467446642508,C,0.9900659312348921,Z
9150348.0,160.53,23.639999999999997,6,2025-07-19 07:55:21,3.9399999999999995,2,6,23.639999999999997,4,3,2,9,Лояльные,50319.450000000004,0.9577967160842132,C,1.4142135623730951,Z
5381952.0,131.34,23.58,9,2025-06-22 22:23:14,2.6199999999999997,28,9,23.58,3,3,2,8,Лояльные,50343.030000000006,0.9582455454447343,C,0.9613418880285179,Z
155754744.0,145.74,22.469999999999988,5,2025-02-08 10:36:23,4.493999999999998,163,5,22.469999999999988,2,3,2,7,Лояльные,50365.50000000001,0.958673246705587,C,0.7609186457094218,Z
8134839.0,128.94,22.379999999999995,1,2025-06-12 16:05:54,22.379999999999995,39,1,22.379999999999995,3,2,2,7,Лояльные,50387.880000000005,0.9590992348772772,C,0.0,
6618148.0,151.29999999999998,22.279999999999994,2,2024-11-24 13:31:15,11.139999999999997,239,2,22.279999999999994,1,2,2,5,Риск ухода,50410.16,0.959523319616565,C,0.749000001615912,Z
5185211.0,265.07,21.889999999999986,1,2025-07-10 14:31:30,21.889999999999986,11,1,21.889999999999986,4,2,2,8,Лояльные,50432.05,0.959939980969483,C,0.0,
6009249.0,189.91,21.849999999999994,1,2025-02-13 17:08:49,21.849999999999994,158,1,21.849999999999994,2,2,2,6,Риск ухода,50453.9,0.9603558809494398,C,0.0,
8847132.0,102.82000000000001,21.79,10,2025-04-30 17:42:44,2.179,82,10,21.79,2,4,2,8,Лояльные,50475.69,0.9607706388699551,C,1.5055263313313918,Z
8236391.0,103.82,21.74,2,2024-07-28 19:48:17,10.87,357,2,21.74,1,2,2,5,Риск ухода,50497.43,0.9611844450742691,C,0.0,
7240839.0,84.48,21.67,5,2025-04-06 11:18:52,4.3340000000000005,106,5,21.67,2,3,2,7,Лояльные,50519.1,0.9615969188759014,C,0.6281684254414096,Z
10306722.0,89.83,21.369999999999997,3,2024-11-16 09:30:41,7.123333333333332,247,3,21.369999999999997,1,2,2,5,Риск ухода,50540.47,0.9620036823803261,C,0.048309588232679224,X
8317275.0,319.8,20.97,7,2025-03-10 20:35:14,2.9957142857142856,132,7,20.97,2,3,2,7,Лояльные,50561.44,0.9624028321551404,C,0.7654422476363677,Z
156736542.0,416.89,20.860000000000014,9,2025-07-05 19:33:33,2.3177777777777795,15,9,20.860000000000014,4,3,2,9,Лояльные,50582.3,0.9627998881543122,C,1.414213562373095,Z
1558820.0,149.71,20.589999999999996,3,2025-01-08 18:27:05,6.863333333333332,194,3,20.589999999999996,1,2,2,5,Риск ухода,50602.89,0.9631918048859968,C,1.2177759330196685,Z
155408835.0,102.14,20.359999999999996,4,2025-07-04 11:44:13,5.089999999999999,17,4,20.359999999999996,4,3,2,9,Лояльные,50623.25,0.9635793437231557,C,0.0,
5976678.0,176.35,20.289999999999992,1,2025-01-29 17:38:47,20.289999999999992,173,1,20.289999999999992,2,2,2,6,Риск ухода,50643.54,0.9639655501576329,C,0.0,
155089937.0,176.01,20.25,1,2025-02-14 10:28:34,20.25,157,1,20.25,2,2,2,6,Риск ухода,50663.79,0.9643509952191489,C,0.0,
6196528.0,87.36,19.799999999999997,2,2025-03-29 14:12:16,9.899999999999999,114,2,19.799999999999997,2,2,2,6,Риск ухода,50683.590000000004,0.9647278748348536,C,0.3971225963027481,Y
5925093.0,216.81,19.710000000000008,1,2025-05-09 21:01:02,19.710000000000008,72,1,19.710000000000008,3,2,2,7,Лояльные,50703.3,0.9651030413613958,C,0.0,
5398866.0,158.12,19.420000000000016,1,2024-09-04 16:42:28,19.420000000000016,320,1,19.420000000000016,1,2,2,5,Риск ухода,50722.72,0.9654726879339708,C,0.0,
9920037.0,463.45,19.289999999999996,13,2025-05-20 12:14:38,1.4838461538461536,62,13,19.289999999999996,3,4,2,9,Лояльные,50742.01,0.9658398600444223,C,1.1566356024508233,Z
4586083.0,145.5,19.259999999999998,3,2024-08-31 09:34:23,6.419999999999999,324,3,19.259999999999998,1,2,2,5,Риск ухода,50761.270000000004,0.9662064611251533,C,0.0,
7355887.0,174.65999999999997,19.18,8,2025-05-17 15:45:06,2.3975,65,8,19.18,3,3,2,8,Лояльные,50780.450000000004,0.9665715394599621,C,1.0836157906442976,Z
10157876.0,155.68,19.120000000000005,1,2024-11-16 21:54:18,19.120000000000005,246,1,19.120000000000005,1,2,2,5,Риск ухода,50799.57000000001,0.9669354757353295,C,0.0,
5460768.0,237.38,18.98999999999998,5,2025-07-08 10:27:08,3.797999999999996,13,5,18.98999999999998,4,3,2,9,Лояльные,50818.560000000005,0.9672969375485734,C,2.041789358737032,Z
157434149.0,147.56,18.840000000000003,3,2025-07-17 21:11:28,6.280000000000001,3,3,18.840000000000003,4,2,2,8,Лояльные,50837.4,0.9676555442132134,C,0.0,
155346036.0,119.09,18.559999999999995,2,2025-06-14 18:58:58,9.279999999999998,37,2,18.559999999999995,3,2,2,7,Лояльные,50855.96,0.9680088212671264,C,0.0,
156330746.0,116.82,17.819999999999993,1,2024-10-21 10:08:55,17.819999999999993,273,1,17.819999999999993,1,2,2,5,Риск ухода,50873.78,0.9683480129212605,C,0.0,
156468543.0,128.28,17.700000000000003,1,2024-11-28 09:23:05,17.700000000000003,235,1,17.700000000000003,1,2,2,5,Риск ухода,50891.479999999996,0.9686849204565116,C,0.0,
6729751.0,95.22,17.64,2,2025-05-14 22:49:33,8.82,67,2,17.64,3,2,2,7,Лояльные,50909.119999999995,0.9690206859323212,C,0.0,
7917726.0,123.2,17.349999999999998,12,2025-07-21 19:11:48,1.445833333333333,0,12,17.349999999999998,4,4,2,10,Чемпионы,50926.469999999994,0.9693509314541633,C,0.5241239670483292,Z
1378309.0,92.89999999999999,17.32999999999999,2,2024-11-19 13:33:08,8.664999999999996,244,2,17.32999999999999,1,2,2,5,Риск ухода,50943.799999999996,0.969680796289525,C,0.0,
156316270.0,113.07,17.25,1,2024-10-16 20:03:03,17.25,277,1,17.25,1,2,2,5,Риск ухода,50961.049999999996,0.9700091383789646,C,0.0,
157375557.0,108.28999999999999,17.21,2,2025-07-02 20:00:22,8.605,18,2,17.21,4,2,2,8,Лояльные,50978.259999999995,0.9703367190954432,C,0.0,
156400355.0,95.16,17.159999999999997,1,2024-11-07 16:47:46,17.159999999999997,256,1,17.159999999999997,1,2,2,5,Риск ухода,50995.42,0.9706633480957205,C,0.0,
156682407.0,95.16,17.159999999999997,1,2025-02-07 17:31:24,17.159999999999997,164,1,17.159999999999997,2,2,2,6,Риск ухода,51012.58,0.970989977095998,C,0.0,
6932478.0,118.61,17.1,5,2024-10-18 21:40:27,3.4200000000000004,275,5,17.1,1,3,2,6,Риск ухода,51029.68,0.9713154640368338,C,0.0,
7311721.0,81.49000000000001,17.07,2,2025-02-14 10:46:40,8.535,157,2,17.07,2,2,2,6,Риск ухода,51046.75,0.9716403799479487,C,0.8574757100504705,Z
156052219.0,147.69,16.99000000000001,1,2024-08-06 19:02:37,16.99000000000001,349,1,16.99000000000001,1,2,2,5,Риск ухода,51063.74,0.9719637731131417,C,0.0,
5520723.0,111.23,16.97,1,2024-11-13 00:26:46,16.97,250,1,16.97,1,2,2,5,Риск ухода,51080.71,0.9722867855918542,C,0.0,
7237201.0,101.74,16.959999999999994,1,2025-03-15 09:25:35,16.959999999999994,128,1,16.959999999999994,2,2,2,6,Риск ухода,51097.67,0.9726096077273264,C,0.0,
1424137.0,93.46,16.819999999999993,4,2025-06-30 10:22:50,4.204999999999998,21,4,16.819999999999993,4,3,2,9,Лояльные,51114.49,0.9729297650574351,C,1.2915185662473414,Z
2434411.0,120.69,16.64999999999999,1,2024-10-25 20:37:44,16.64999999999999,268,1,16.64999999999999,1,2,2,5,Риск ухода,51131.14,0.9732466865524595,C,0.0,
8332694.0,95.98,16.610000000000003,6,2024-09-10 07:37:10,2.768333333333334,314,6,16.610000000000003,1,3,2,6,Риск ухода,51147.75,0.9735628466745228,C,0.35504338080047004,Y
156287133.0,99.58,16.599999999999994,1,2024-10-10 08:21:41,16.599999999999994,284,1,16.599999999999994,1,2,2,5,Риск ухода,51164.35,0.9738788164533458,C,0.0,
9796263.0,263.38,16.520000000000017,3,2025-06-17 23:47:07,5.506666666666672,33,3,16.520000000000017,3,2,2,7,Лояльные,51180.869999999995,0.9741932634862468,C,1.5577201261814546,Z
6560090.0,388.32,16.319999999999993,2,2025-03-09 20:59:36,8.159999999999997,133,2,16.319999999999993,2,2,2,6,Риск ухода,51197.189999999995,0.9745039036543427,C,1.414213562373095,Z
4675582.0,179.91,16.060000000000002,3,2025-06-30 18:13:38,5.353333333333334,21,3,16.060000000000002,4,2,2,8,Лояльные,51213.24999999999,0.974809594898192,C,1.7320508075688772,Z
2075002.0,122.85,16.019999999999996,1,2024-08-02 11:45:45,16.019999999999996,353,1,16.019999999999996,1,2,2,5,Риск ухода,51229.26999999999,0.9751145247690802,C,0.0,
156672824.0,101.72,15.940000000000005,2,2025-02-05 11:04:17,7.970000000000002,166,2,15.940000000000005,2,2,2,6,Риск ухода,51245.20999999999,0.9754179318940465,C,0.0,
156041291.0,65.39000000000001,15.850000000000003,3,2024-08-22 02:42:29,5.283333333333334,333,3,15.850000000000003,1,2,2,5,Риск ухода,51261.05999999999,0.9757196259298504,C,0.0,
155856571.0,259.03999999999996,15.52,3,2024-10-17 18:37:25,5.173333333333333,277,3,15.52,1,2,2,5,Риск ухода,51276.57999999999,0.9760150386387259,C,0.12392593072341583,X
156436438.0,60.49,15.470000000000002,4,2025-02-26 20:08:53,3.8675000000000006,144,4,15.470000000000002,2,3,2,7,Лояльные,51292.04999999999,0.9763094996314001,C,0.20385883930782184,X
7589880.0,85.44,15.409999999999997,1,2024-11-28 19:01:39,15.409999999999997,235,1,15.409999999999997,1,2,2,5,Риск ухода,51307.45999999999,0.9766028185646329,C,0.0,
8404031.0,82.42,15.409999999999997,1,2024-08-25 12:55:30,15.409999999999997,330,1,15.409999999999997,1,2,2,5,Риск ухода,51322.869999999995,0.9768961374978657,C,0.0,
8649486.0,60.33,15.270000000000001,4,2025-04-22 10:45:36,3.8175000000000003,90,4,15.270000000000001,2,3,2,7,Лояльные,51338.13999999999,0.9771867916257349,C,1.4114762673306593,Z
10277492.0,78.86,15.259999999999998,1,2025-03-28 12:37:50,15.259999999999998,115,1,15.259999999999998,2,2,2,6,Риск ухода,51353.399999999994,0.9774772554103638,C,0.0,
157353989.0,141.52,15.16000000000001,1,2025-06-26 15:45:05,15.16000000000001,25,1,15.16000000000001,4,2,2,8,Лояльные,51368.56,0.9777658157625901,C,0.0,
156140706.0,78.27,15.149999999999999,1,2024-08-31 16:51:03,15.149999999999999,324,1,15.149999999999999,1,2,2,5,Риск ухода,51383.71,0.9780541857715763,C,0.0,
6021218.0,140.65,15.070000000000007,1,2025-06-26 13:23:58,15.070000000000007,25,1,15.070000000000007,4,2,2,8,Лояльные,51398.78,0.9783410330346404,C,0.0,
7780665.0,75.0,15.0,1,2024-08-14 09:12:10,15.0,341,1,15.0,1,2,2,5,Риск ухода,51413.78,0.9786265478950227,C,0.0,
9678220.0,77.52,14.999999999999993,1,2024-11-24 12:31:08,14.999999999999993,239,1,14.999999999999993,1,2,2,5,Риск ухода,51428.78,0.978912062755405,C,0.0,
8559986.0,323.76000000000005,14.970000000000002,3,2024-12-09 15:06:46,4.990000000000001,224,3,14.970000000000002,1,2,2,5,Риск ухода,51443.75,0.9791970065860665,C,0.4203908051142466,Y
9802195.0,262.54,14.959999999999999,9,2025-05-19 13:55:06,1.662222222222222,63,9,14.959999999999999,3,3,2,8,Лояльные,51458.71,0.9794817600734878,C,1.4142135623730951,Z
157249549.0,129.96,14.950000000000003,1,2025-06-02 17:54:20,14.950000000000003,49,1,14.950000000000003,3,2,2,7,Лояльные,51473.659999999996,0.9797663232176687,C,0.0,
155160351.0,129.77,14.930000000000007,1,2025-06-04 17:33:04,14.930000000000007,47,1,14.930000000000007,3,2,2,7,Лояльные,51488.59,0.9800505056753692,C,0.0,
6667348.0,74.58,14.920000000000002,1,2024-08-24 19:26:02,14.920000000000002,330,1,14.920000000000002,1,2,2,5,Риск ухода,51503.509999999995,0.9803344977898294,C,0.0,
156064994.0,70.34,14.719999999999994,2,2025-04-28 16:40:52,7.359999999999997,84,2,14.719999999999994,2,2,2,6,Риск ухода,51518.229999999996,0.9806146830394845,C,0.6898134088205723,Z
155002032.0,242.06,14.700000000000003,4,2025-06-25 20:23:09,3.6750000000000007,25,4,14.700000000000003,4,3,2,9,Лояльные,51532.92999999999,0.9808944876026592,C,1.7320508075688772,Z
8869441.0,58.93000000000001,14.560000000000002,2,2024-12-24 16:30:15,7.280000000000001,209,2,14.560000000000002,1,2,2,5,Риск ухода,51547.48999999999,0.9811716273604701,C,0.20785831205208957,X
10047108.0,216.54,14.55,9,2025-06-19 13:58:43,1.6166666666666667,32,9,14.55,3,3,2,8,Лояльные,51562.03999999999,0.981448576775041,C,1.4363192383658407,Z
6046431.0,74.8,14.479999999999997,1,2024-09-10 13:54:58,14.479999999999997,314,1,14.479999999999997,1,2,2,5,Риск ухода,51576.52,0.9817241937869301,C,0.0,
157404333.0,72.24,14.459999999999994,1,2025-07-09 17:53:48,14.459999999999994,12,1,14.459999999999994,4,2,2,8,Лояльные,51590.979999999996,0.9819994301123386,C,0.0,
4968537.0,82.61,14.45,2,2025-04-14 13:20:20,7.225,98,2,14.45,2,2,2,6,Риск ухода,51605.42999999999,0.9822744760945068,C,0.0,
9442287.0,57.78,14.34,4,2025-02-27 09:35:37,3.585,144,4,14.34,2,3,2,7,Лояльные,51619.76999999999,0.9825474283010323,C,1.0986289459439524,Z
156521683.0,62.46,14.28,3,2025-05-04 13:05:02,4.76,78,3,14.28,2,2,2,6,Риск ухода,51634.04999999999,0.9828192384481161,C,0.744186920556868,Z
9468675.0,100.06,14.099999999999996,4,2024-09-12 21:26:04,3.524999999999999,311,4,14.099999999999996,1,3,2,6,Риск ухода,51648.14999999999,0.9830876224168754,C,1.3635293591499673,Z
157342702.0,122.58,14.099999999999994,1,2025-06-23 22:01:21,14.099999999999994,27,1,14.099999999999994,3,2,2,7,Лояльные,51662.249999999985,0.9833560063856348,C,0.0,
156717336.0,62.28,13.620000000000005,1,2025-04-11 13:43:52,13.620000000000005,101,1,13.620000000000005,2,2,2,6,Риск ухода,51675.86999999999,0.983615253878862,C,0.0,
155427088.0,55.31,13.620000000000001,2,2025-01-19 22:52:14,6.8100000000000005,182,2,13.620000000000001,2,2,2,6,Риск ухода,51689.48999999999,0.9838745013720891,C,0.0,
8997520.0,64.48,13.540000000000003,3,2025-05-18 09:11:04,4.5133333333333345,64,3,13.540000000000003,3,2,2,7,Лояльные,51703.02999999999,0.9841322261193942,C,0.5448460060292027,Z
7114666.0,51.84,13.440000000000005,1,2025-02-14 17:34:02,13.440000000000005,157,1,13.440000000000005,2,2,2,6,Риск ухода,51716.469999999994,0.9843880474342968,C,0.0,
8657459.0,176.9,13.420000000000002,4,2024-10-25 09:03:27,3.3550000000000004,269,4,13.420000000000002,1,3,2,6,Риск ухода,51729.88999999999,0.9846434880627187,C,0.0,
4936156.0,325.86,13.38,6,2025-04-02 10:02:23,2.23,110,6,13.38,2,3,2,7,Лояльные,51743.26999999999,0.9848981673181797,C,1.1605936652990096,Z
155002016.0,53.41,13.21,3,2024-11-07 22:04:02,4.403333333333333,255,3,13.21,1,2,2,5,Риск ухода,51756.47999999999,0.9851496107385563,C,0.0,
155097905.0,58.68,12.839999999999996,1,2024-09-03 10:18:48,12.839999999999996,321,1,12.839999999999996,1,2,2,5,Риск ухода,51769.319999999985,0.9853940114590435,C,0.0,
155090253.0,49.79,12.770000000000001,3,2024-12-27 19:01:32,4.256666666666667,206,3,12.770000000000001,1,2,2,5,Риск ухода,51782.08999999998,0.9856370797768489,C,0.7032307064267151,Z
